Article Link,Article Name,DateTime,Site Name
https://news.google.com/articles/CBMiMGh0dHBzOi8vd3d3LmJiYy5jb20vc29tYWxpL2FydGljbGVzL2M3MnBrcTVlMDg3b9IBNGh0dHBzOi8vd3d3LmJiYy5jb20vc29tYWxpL2FydGljbGVzL2M3MnBrcTVlMDg3by5hbXA?hl=en-GB&gl=GB&ceid=GB%3Aen,Muxuu yahay warka weyn ee kasoo kordhay shirkadda Apple iyo taleefannadeeda Iphone-ka,2024-05-12 07:00:00,bbc
https://news.google.com/articles/CBMiMmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1hc2lhLWluZGlhLTY3NjM0Njgw0gE2aHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3dvcmxkLWFzaWEtaW5kaWEtNjc2MzQ2ODAuYW1w?hl=en-GB&gl=GB&ceid=GB%3Aen,Why you may not get Kashmir's famed apples easily,2023-12-06 08:00:00,bbc
https://news.google.com/articles/CBMiNWh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy91ay1ub3J0aGVybi1pcmVsYW5kLTY4NjkwODQ50gE5aHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3VrLW5vcnRoZXJuLWlyZWxhbmQtNjg2OTA4NDkuYW1w?hl=en-GB&gl=GB&ceid=GB%3Aen,"Fake goods: Apple products among items worth £600,000 seized",2024-03-28 07:00:00,bbc
https://news.google.com/articles/CBMiMGh0dHBzOi8vd3d3LmJiYy5jb20vc29tYWxpL2FydGljbGVzL2MyeDM1NTF4ajBlb9IBNGh0dHBzOi8vd3d3LmJiYy5jb20vc29tYWxpL2FydGljbGVzL2MyeDM1NTF4ajBlby5hbXA?hl=en-GB&gl=GB&ceid=GB%3Aen,Muxuu yahay wax ka beddelka ay shirkadda Apple ku sameyneyso taleefannadeeda Iphone,2024-05-02 07:00:00,bbc
https://news.google.com/articles/CBMiXmh0dHBzOi8vd3d3LmJiYy5jb20vcmVlbC92aWRlby9wMGhrcm5tMC9kb2VzLWFwcGxlLWNpZGVyLXZpbmVnYXItcmVhbGx5LWhlbHAtd2l0aC13ZWlnaHQtbG9zcy3SAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,Does apple cider vinegar really help with weight loss?,2024-03-20 07:00:00,bbc
https://news.google.com/articles/CBMiPWh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy91ay1lbmdsYW5kLWJlZHMtYnVja3MtaGVydHMtNjY2MDkyODXSAUFodHRwczovL3d3dy5iYmMuY29tL25ld3MvdWstZW5nbGFuZC1iZWRzLWJ1Y2tzLWhlcnRzLTY2NjA5Mjg1LmFtcA?hl=en-GB&gl=GB&ceid=GB%3Aen,Milton Keynes: Dismay as apples are stolen from community garden,2023-08-24 07:00:00,bbc
https://news.google.com/articles/CBMiY2h0dHBzOi8vd3d3LmJiYy5jb20vcmVlbC92aWRlby9wMGg5ZHh2cS90aGUtaGlzdG9yeS1vZi12aXJ0dWFsLXJlYWxpdHktdGhhdC1sZWQtdG8tYXBwbGUtdmlzaW9uLXByb9IBAA?hl=en-GB&gl=GB&ceid=GB%3Aen,The history of virtual reality that led to Apple Vision Pro,2024-02-07 08:00:00,bbc
https://news.google.com/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY3MTMzMTU10gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNjcxMzMxNTUuYW1w?hl=en-GB&gl=GB&ceid=GB%3Aen,Apple boss Tim Cook makes surprise China visit,2023-10-17 07:00:00,bbc
https://news.google.com/articles/CBMiNGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9hdi93b3JsZC11cy1jYW5hZGEtNjg2MjkxOTnSAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,Apple monopoly creates 'higher prices' for consumers - Attorney General,2024-03-21 07:00:00,bbc
https://news.google.com/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY4MDE4NjE40gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNjgwMTg2MTguYW1w?hl=en-GB&gl=GB&ceid=GB%3Aen,Spotify attacks Apple's 'outrageous' 27% commission,2024-01-18 08:00:00,bbc
https://news.google.com/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY4MjE1NjE00gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNjgyMTU2MTQuYW1w?hl=en-GB&gl=GB&ceid=GB%3Aen,Tesla owners told not to wear Apple virtual reality headsets while driving,2024-02-06 08:00:00,bbc
https://news.google.com/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY4NTE3MjQ20gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNjg1MTcyNDYuYW1w?hl=en-GB&gl=GB&ceid=GB%3Aen,Apple 'like The Godfather' with new App Store rules,2024-03-09 08:00:00,bbc
https://news.google.com/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY2MjU2MDgx0gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNjYyNTYwODEuYW1w?hl=en-GB&gl=GB&ceid=GB%3Aen,Apple slams UK surveillance-bill proposals,2023-07-20 07:00:00,bbc
https://news.google.com/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY4MTI4MTc30gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNjgxMjgxNzcuYW1w?hl=en-GB&gl=GB&ceid=GB%3Aen,Apple says UK could 'secretly veto' global privacy tools,2024-01-29 08:00:00,bbc
https://news.google.com/articles/CBMiaWh0dHBzOi8vd3d3LmJiYy5jb20vY3VsdHVyZS9hcnRpY2xlLzIwMjMwOTA3LWhvdy1wb3Atc3Rhci1vbGl2aWEtcm9kcmlnby1iZWNhbWUtYS1kZWZpbmluZy12b2ljZS1vZi1nZW4tetIBAA?hl=en-GB&gl=GB&ceid=GB%3Aen,Olivia Rodrigo is 2023's Fiona Apple,2023-09-07 07:00:00,bbc
https://news.google.com/articles/CBMiNWh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy91ay1ub3J0aGVybi1pcmVsYW5kLTY2NzU1NzQ30gE5aHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3VrLW5vcnRoZXJuLWlyZWxhbmQtNjY3NTU3NDcuYW1w?hl=en-GB&gl=GB&ceid=GB%3Aen,"Armagh: Tasting the Orchard County's zingy, crisp apples",2023-09-08 07:00:00,bbc
https://news.google.com/articles/CBMiO2h0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9hdi91ay1lbmdsYW5kLW94Zm9yZHNoaXJlLTY3NTU3MjIy0gEA?hl=en-GB&gl=GB&ceid=GB%3Aen,Boy campaigns against Apple's 'nerd' glasses emoji,2023-11-28 08:00:00,bbc
https://news.google.com/articles/CBMiLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9hcnRpY2xlcy9jOThyejlucTlydm_SATJodHRwczovL3d3dy5iYmMuY29tL25ld3MvYXJ0aWNsZXMvYzk4cno5bnE5cnZvLmFtcA?hl=en-GB&gl=GB&ceid=GB%3Aen,Apple cuts jobs after dropping self-driving car plans,2024-04-05 07:00:00,bbc
https://news.google.com/articles/CBMijQFodHRwczovL3d3dy53c2ouY29tL3BvZGNhc3RzL3doYXRzLW5ld3Mvd2hhdHMtbmV3cy1pbi1tYXJrZXRzLW52aWRpYS1lZmZlY3Qtc3AtbWlsZXN0b25lLWFwcGxlLXBheS1sYXRlci83MzgzMzAxYS04MmU3LTRjNmQtYmExYy1kYWE5NjFjZjkzYTXSAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,"What's News in Markets: Nvidia Effect, S&P Milestone, Apple Pay Later - What's News - WSJ Podcasts",2024-06-22 10:00:00,wsj
https://news.google.com/articles/CBMilgFodHRwczovL3d3dy53c2ouY29tL2xpdmVjb3ZlcmFnZS9zdG9jay1tYXJrZXQtdG9kYXktZG93LXNwNTAwLW5hc2RhcS1saXZlLTA2LTExLTIwMjQvY2FyZC9hcHBsZS1zdG9jay1vbi1wYWNlLWZvci1uZXctcmVjb3JkLWhpZ2gtUDc5Z2hxemJXSlB3blNmdXhjYkbSAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,Apple’s Stock Finished the Day at a Record High,2024-06-11 07:00:00,wsj
https://news.google.com/articles/CBMiOmh0dHBzOi8vd3d3Lndzai5jb20vdGVjaC9haS9hcHBsZS1haS1zdG9jay1tYXJrZXQtZjQ3ODhhYmHSAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,Apple’s AI Evolution Is Not Quite a Revolution,2024-06-11 07:00:00,wsj
https://news.google.com/articles/CBMiggFodHRwczovL3d3dy53c2ouY29tL3BvZGNhc3RzL3RlY2gtbmV3cy1icmllZmluZy90bmItdGVjaC1taW51dGUtYXBwbGUtdW52ZWlscy1uZXctYWktZmVhdHVyZXMvNzk3ODY2ZmItNDZmNS00YTFjLWE3N2EtYjk0NjYzNmE1MDI40gEA?hl=en-GB&gl=GB&ceid=GB%3Aen,TNB Tech Minute: Apple Unveils New AI Features - Tech News Briefing - WSJ Podcasts,2024-06-10 21:53:00,wsj
https://news.google.com/articles/CBMiywFodHRwczovL3d3dy53c2ouY29tL2xpdmVjb3ZlcmFnZS9mZWQtbWVldGluZy1mb21jLWludGVyZXN0LXJhdGUtZGVjaXNpb24tY3BpLWluZmxhdGlvbi1qdW5lLTIwMjQvY2FyZC9zdG9ja3MtdG8td2F0Y2gtd2VkbmVzZGF5LXBhcmFtb3VudC1vcmFjbGUtYXBwbGUtYnJvYWRjb20tVEExWWIyMGhjNmVXWmNWazhNWEI_bW9kPWxjdGltZWxpbmVfZmluYW5jZdIBAA?hl=en-GB&gl=GB&ceid=GB%3Aen,"Stocks to Watch Wednesday: Oracle, Apple, Paramount, GameStop",2024-06-12 07:00:00,wsj
https://news.google.com/articles/CBMikgFodHRwczovL3d3dy53c2ouY29tL2xpdmVjb3ZlcmFnZS9zdG9jay1tYXJrZXQtdG9kYXktZG93LXNwNTAwLW5hc2RhcS1saXZlLTA2LTEwLTIwMjQvY2FyZC9hcHBsZS1zdG9jay1zbGlwcy1hcy13d2RjLWtpY2tzLW9mZi0yV05TSGkxSVVIcWNaZnI1aUxPR9IBAA?hl=en-GB&gl=GB&ceid=GB%3Aen,Apple Stock Slips as WWDC Kicks Off,2024-06-10 07:00:00,wsj
https://news.google.com/articles/CBMihQFodHRwczovL3d3dy53c2ouY29tL2ZpbmFuY2Uvc3RvY2tzL3RoZS1zY29yZS1udmlkaWEtYXBwbGUtY2FybWF4LWFuZC1tb3JlLXN0b2Nrcy10aGF0LWRlZmluZWQtdGhlLXdlZWstZTI0MGFmMTc_bW9kPWZpbmFuY2VfbGVhZF9wb3Mz0gEA?hl=en-GB&gl=GB&ceid=GB%3Aen,"The Score: Nvidia, Apple, CarMax and More Stocks That Defined the Week",2024-06-21 20:23:00,wsj
https://news.google.com/articles/CBMinAFodHRwczovL3d3dy53c2ouY29tL3BvZGNhc3RzL3RlY2gtbmV3cy1icmllZmluZy90bmItdGVjaC1taW51dGUtbnZpZGlhLWpvaW5zLWFwcGxlLWFuZC1taWNyb3NvZnQtaW4tdGhlLTMtdHJpbGxpb24tY2x1Yi8wZGNjYmRhYy0wMjM1LTQyY2EtYTAxYy02OTgxYjM2NjBhNDjSAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,TNB Tech Minute: Nvidia Joins Apple and Microsoft in the $3 Trillion Club,2024-06-05 07:00:00,wsj
https://news.google.com/articles/CBMiYGh0dHBzOi8vd3d3Lndzai5jb20vdmlkZW8vaXMtYXBwbGUtaXBob25lLXgtd29ydGgtdGhlLXByaWNlL0Y4NzNFN0JCLUNEOEUtNEIwRi05MkMzLUVCNjhFNEZENjc5Q9IBAA?hl=en-GB&gl=GB&ceid=GB%3Aen,Is Apple's iPhone X Worth the Price?,2024-06-10 08:43:20,wsj
https://news.google.com/articles/CBMivQFodHRwczovL3d3dy53c2ouY29tL2xpdmVjb3ZlcmFnZS9mZWQtbWVldGluZy1mb21jLWludGVyZXN0LXJhdGUtZGVjaXNpb24tY3BpLWluZmxhdGlvbi1qdW5lLTIwMjQvY2FyZC9oZWFyZC1vbi10aGUtc3RyZWV0LWFwcGxlLWhhcy1xdWlja2x5LXNoZWQtaXRzLWFpLWRpc2NvdW50LVBHTWN1MkRyUWpva2loSFVRdTN0P21vZD1taHDSAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,Heard on the Street: Apple Has Quickly Shed Its AI Discount,2024-06-12 19:15:00,wsj
https://news.google.com/articles/CBMie2h0dHBzOi8vd3d3Lndzai5jb20vdmlkZW8vc2xpY2stdXNlZnVsLWFwcHMtcHV0LXRoZS13b3ctaW4tYXBwbGUtd2F0Y2gvNzk3NkZFRjktRjE4NC00NzhBLTkwREEtQzRBQjRERkRDNUMzP3BhZ2U9NTMmdmlkPTE1NNIBAA?hl=en-GB&gl=GB&ceid=GB%3Aen,"Slick, Useful Apps Put the Wow in Apple Watch",2024-06-20 20:54:51,wsj
https://news.google.com/articles/CBMilQFodHRwczovL3d3dy53c2ouY29tL3BvZGNhc3RzL3lvdXItbW9uZXktbWF0dGVycy93aGF0cy1uZXdzLWluLW1hcmtldHMtbnZpZGlhLWVmZmVjdC1zcC1taWxlc3RvbmUtYXBwbGUtcGF5LWxhdGVyLzBmM2Y4ODgxLWE0ZDctNDI5Yi1hZmEwLTEyYzllYmNiODgwOdIBAA?hl=en-GB&gl=GB&ceid=GB%3Aen,"What's News in Markets: Nvidia Effect, S&P Milestone, Apple Pay Later - Your Money Briefing - WSJ Podcasts",2024-06-22 10:00:00,wsj
https://news.google.com/articles/CBMikAFodHRwczovL3d3dy53c2ouY29tL3BvZGNhc3RzL3RlY2gtbmV3cy1icmllZmluZy9ob3ctdGhlLWFwcGxlLW9wZW5haS1kZWFsLWNvdWxkLWFmZmVjdC1taWNyb3NvZnQtYW5kLWdvb2dsZS8zNzEyYjFhOS0wMWNhLTQxMzUtODVhMy0wMzRmZTk1ZGJkODbSAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,How the Apple-OpenAI Deal Could Affect Microsoft and Google - Tech News Briefing - WSJ Podcasts,2024-06-14 07:01:00,wsj
https://news.google.com/articles/CBMizgFodHRwczovL3d3dy53c2ouY29tL2xpdmVjb3ZlcmFnZS9mZWQtbWVldGluZy1mb21jLWludGVyZXN0LXJhdGUtZGVjaXNpb24tY3BpLWluZmxhdGlvbi1qdW5lLTIwMjQvY2FyZC9oZWFyZC1vbi10aGUtc3RyZWV0LWFwcGxlLWhhcy1xdWlja2x5LXNoZWQtaXRzLWFpLWRpc2NvdW50LVBHTWN1MkRyUWpva2loSFVRdTN0P3NpdGVpZD15aG9vZjImeXB0cj15YWhvb9IBAA?hl=en-GB&gl=GB&ceid=GB%3Aen,Heard on the Street: Apple Has Quickly Shed Its AI Discount,2024-06-12 20:21:00,wsj
https://news.google.com/articles/CBMiXGh0dHBzOi8vd3d3Lndzai5jb20vYnVzaW5lc3MvYXBwbGUtc3VlZC1ieS1lbXBsb3llZXMtYWxsZWdpbmctdW5lcXVhbC1wYXktZm9yLXdvbWVuLTIzYWJhYzZj0gEA?hl=en-GB&gl=GB&ceid=GB%3Aen,Apple Sued by Employees Alleging Unequal Pay for Women,2024-06-13 07:00:00,wsj
https://news.google.com/articles/CBMidmh0dHBzOi8vd3d3Lndzai5jb20vdGVjaC9haS9mb3ItYXBwbGVzLWFpLXB1c2gtY2hpbmEtaXMtYS1taXNzaW5nLXBpZWNlLTdkMmIwZWM2P3N0PWszdXJmOG02bnNib3VrZCZtb2Q9Z29vZ2xlbmV3c2ZlZWTSAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,"For Apple’s AI Push, China Is a Missing Piece",2024-06-20 03:00:00,wsj
https://news.google.com/articles/CBMicWh0dHBzOi8vd3d3Lndzai5jb20vZmluYW5jZS9zdG9ja3MvdGhlLXNjb3JlLXBhcmFtb3VudC1hcHBsZS10ZXNsYS1hbmQtbW9yZS1zdG9ja3MtdGhhdC1kZWZpbmVkLXRoZS13ZWVrLTY0YTNmYmVl0gEA?hl=en-GB&gl=GB&ceid=GB%3Aen,"The Score: Paramount, Apple, Tesla and More Stocks That Defined the Week",2024-06-14 21:53:00,wsj
https://news.google.com/articles/CBMiP2h0dHBzOi8vd3d3Lndzai5jb20vdGVjaC9haS9hcHBsZS1vcGVuYWktZGVhbC1iaWctdGVjaC1kYzNmZTRjZdIBAA?hl=en-GB&gl=GB&ceid=GB%3Aen,What the Apple-OpenAI Deal Means for Four Tech Titans,2024-06-11 07:00:00,wsj
https://news.google.com/articles/CBMiqQFodHRwczovL3d3dy53c2ouY29tL2xpdmVjb3ZlcmFnZS9zdG9jay1tYXJrZXQtdG9kYXktZG93LXNwNTAwLW5hc2RhcS1saXZlLTA2LTExLTIwMjQvY2FyZC9oZWFyZC1vbi10aGUtc3RyZWV0LWFwcGxlLXMtYWktcGl0Y2gtbmVlZHMtdG8tc2VsbC1pcGhvbmVzLUxPenRKTUxHSDhEa1QzQ3FMdHN50gEA?hl=en-GB&gl=GB&ceid=GB%3Aen,Heard on the Street: Apple’s AI Pitch Needs to Sell iPhones,2024-06-11 07:00:00,wsj
https://news.google.com/articles/CBMiV2h0dHBzOi8vd3d3Lndzai5jb20vZmluYW5jZS9zdG9ja3MvYWktbWF5LW5vdC1iZS13aGF0LXNlbGxzLWFwcGxlcy1uZXh0LWlwaG9uZS1jYmJiYzVmMNIBAA?hl=en-GB&gl=GB&ceid=GB%3Aen,AI May Not Be What Sells Apple’s Next iPhone,2024-06-07 07:00:00,wsj
https://news.google.com/articles/CBMifGh0dHBzOi8vd3d3Lndzai5jb20vcG9kY2FzdHMvdGVjaC1uZXdzLWJyaWVmaW5nL2FwcGxlcy1uZXctYWktZmVhdHVyZXMtdW52ZWlsZWQtYXQtd3dkYy9hMDNmNWUwMy1kMmQ3LTQwNGEtOTJlNy0wZGUyYWQzYWJmMDbSAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,Apple’s New AI Features Unveiled at WWDC - Tech News Briefing,2024-06-11 07:01:00,wsj
https://news.google.com/articles/CBMiYGh0dHBzOi8vd3d3Lndzai5jb20vdGVjaC9wZXJzb25hbC10ZWNoL2lvcy0xOC1pcGFkb3MtMTgtaXBob25lLWFwcGxlLWZlYXR1cmVzLWZhbGwtMjAyNC03MGQyOGYwOdIBAA?hl=en-GB&gl=GB&ceid=GB%3Aen,"The Best Features in Apple's iOS 18, iPadOS 18 and MacOS Sequoia This Fall (That Aren't AI) - WSJ",2024-06-11 07:00:00,wsj
https://news.google.com/articles/CBMiP2h0dHBzOi8vd3d3Lndzai5jb20vdGVjaC9haS9hcHBsZS13d2RjLTIwMjQtYWktcmVsZWFzZS0zNTZjNTMwM9IBAA?hl=en-GB&gl=GB&ceid=GB%3Aen,"WWDC 2024: Apple Introduces 'Apple Intelligence,' New OpenAI Partnership, iOS 18 - WSJ",2024-06-10 07:00:00,wsj
https://news.google.com/articles/CBMiiAFodHRwczovL3d3dy53c2ouY29tL2xpdmVjb3ZlcmFnZS9zdG9jay1tYXJrZXQtdG9kYXktZG93LXNwLTUwMC1uYXNkYXEtbGl2ZS0wNi0wNS0yMDI0L2NhcmQvYXBwbGUtc3RvY2staXMtb24tYS10ZWFyLVBzN0k4VVg3VXhuM0ptcThOY0g00gEA?hl=en-GB&gl=GB&ceid=GB%3Aen,Apple Stock Is on a Tear,2024-06-05 07:00:00,wsj
