Open,High,Low,Close,Adj Close,Volume,Ticker,Company,Date,Time
43.17399978637695,43.46698760986328,43.13001251220703,43.37999725341797,43.37999725341797,6644092,NVDA,Nvidia,2023-06-21,14:30:00
281.8454895019531,282.7200012207031,281.6370849609375,281.9750061035156,281.9750061035156,1524579,META,Meta,2023-06-21,14:30:00
263.8599853515625,264.70001220703125,262.0899963378906,263.1199951171875,263.1199951171875,19780526,TSLA,Tesla,2023-06-21,14:30:00
184.5,184.5399932861328,183.7899932861328,183.9600067138672,183.9600067138672,4489739,AAPL,Apple,2023-06-21,15:30:00
334.19000244140625,334.489990234375,333.1600036621094,333.5299987792969,333.5299987792969,2086156,MSFT,Microsoft,2023-06-21,15:30:00
120.7699966430664,120.81500244140625,120.45999908447266,120.55000305175781,120.55000305175781,3263195,GOOGL,Google,2023-06-21,15:30:00
125.08999633789062,125.1500015258789,124.69000244140625,124.83000183105469,124.83000183105469,4441345,AMZN,Amazon,2023-06-21,15:30:00
43.37699890136719,43.399410247802734,43.000999450683594,43.042999267578125,43.042999267578125,5135169,NVDA,Nvidia,2023-06-21,15:30:00
281.989990234375,282.9800109863281,281.3999938964844,281.6300048828125,281.6300048828125,1742946,META,Meta,2023-06-21,15:30:00
263.1300048828125,263.5199890136719,259.2699890136719,259.4599914550781,259.4599914550781,14043998,TSLA,Tesla,2023-06-21,15:30:00
183.74000549316406,185.8800048828125,183.6699981689453,185.77000427246094,185.77000427246094,11517552,AAPL,Apple,2023-06-22,09:30:00
334.1199951171875,338.55999755859375,333.3399963378906,337.4100036621094,337.4100036621094,5860574,MSFT,Microsoft,2023-06-22,09:30:00
120.0,121.2300033569336,118.83000183105469,120.71749877929688,120.71749877929688,7766970,GOOGL,Google,2023-06-22,09:30:00
125.30999755859375,128.99000549316406,125.13999938964844,128.75999450683594,128.75999450683594,24082111,AMZN,Amazon,2023-06-22,09:30:00
42.25299835205078,43.319000244140625,42.23400115966797,43.27399826049805,43.27399826049805,12361668,NVDA,Nvidia,2023-06-22,09:30:00
279.0799865722656,283.9200134277344,277.7900085449219,282.3900146484375,282.3900146484375,4117593,META,Meta,2023-06-22,09:30:00
250.77000427246094,261.70001220703125,248.25,261.57501220703125,261.57501220703125,57186742,TSLA,Tesla,2023-06-22,09:30:00
185.77000427246094,186.6699981689453,185.41000366210938,186.25,186.25,8181446,AAPL,Apple,2023-06-22,10:30:00
337.3962097167969,337.9800109863281,335.45001220703125,336.69000244140625,336.69000244140625,2979771,MSFT,Microsoft,2023-06-22,10:30:00
120.70999908447266,120.98500061035156,119.93000030517578,120.66500091552734,120.66500091552734,3255122,GOOGL,Google,2023-06-22,10:30:00
128.7550048828125,129.99000549316406,128.05230712890625,129.3199005126953,129.3199005126953,14949869,AMZN,Amazon,2023-06-22,10:30:00
43.28199005126953,43.31700134277344,42.73999786376953,43.06489944458008,43.06489944458008,6598591,NVDA,Nvidia,2023-06-22,10:30:00
282.4632873535156,282.80999755859375,279.5299987792969,280.1099853515625,280.1099853515625,1904624,META,Meta,2023-06-22,10:30:00
261.57501220703125,261.7438049316406,256.8299865722656,259.1449890136719,259.1449890136719,26236141,TSLA,Tesla,2023-06-22,10:30:00
186.24000549316406,186.72999572753906,185.73199462890625,186.07000732421875,186.07000732421875,5147460,AAPL,Apple,2023-06-22,11:30:00
336.6199951171875,338.7550048828125,336.4175109863281,337.239990234375,337.239990234375,2222654,MSFT,Microsoft,2023-06-22,11:30:00
120.66010284423828,121.7750015258789,120.65499877929688,121.42500305175781,121.42500305175781,2865119,GOOGL,Google,2023-06-22,11:30:00
129.3199005126953,129.8699951171875,128.5500030517578,128.5800018310547,128.5800018310547,8965388,AMZN,Amazon,2023-06-22,11:30:00
43.060001373291016,43.425498962402344,43.00299835205078,43.1245002746582,43.1245002746582,4885020,NVDA,Nvidia,2023-06-22,11:30:00
280.1099853515625,282.29998779296875,279.5,279.9599914550781,279.9599914550781,1590746,META,Meta,2023-06-22,11:30:00
259.1300048828125,263.7300109863281,258.54998779296875,262.3500061035156,262.3500061035156,21625238,TSLA,Tesla,2023-06-22,11:30:00
186.07000732421875,186.24000549316406,185.60000610351562,185.75,185.75,3135640,AAPL,Apple,2023-06-22,12:30:00
337.2799987792969,337.6499938964844,336.17999267578125,337.260009765625,337.260009765625,1595068,MSFT,Microsoft,2023-06-22,12:30:00
121.43000030517578,121.70999908447266,121.30999755859375,121.6051025390625,121.6051025390625,1724010,GOOGL,Google,2023-06-22,12:30:00
128.58999633789062,129.75,128.5500030517578,129.2100067138672,129.2100067138672,9849874,AMZN,Amazon,2023-06-22,12:30:00
43.12699890136719,43.242919921875,42.83599853515625,43.024600982666016,43.024600982666016,3560223,NVDA,Nvidia,2023-06-22,12:30:00
279.95001220703125,280.2699890136719,278.5799865722656,278.7900085449219,278.7900085449219,1505963,META,Meta,2023-06-22,12:30:00
262.3500061035156,262.5400085449219,259.7099914550781,262.2099914550781,262.2099914550781,14730208,TSLA,Tesla,2023-06-22,12:30:00
185.75,186.57000732421875,185.610595703125,186.4250030517578,186.4250030517578,3775701,AAPL,Apple,2023-06-22,13:30:00
337.2699890136719,338.4700012207031,337.1000061035156,338.17999267578125,338.17999267578125,1761736,MSFT,Microsoft,2023-06-22,13:30:00
121.61000061035156,122.36000061035156,121.48500061035156,122.28500366210938,122.28500366210938,1960804,GOOGL,Google,2023-06-22,13:30:00
129.22000122070312,129.5399932861328,128.77000427246094,128.86180114746094,128.86180114746094,4959757,AMZN,Amazon,2023-06-22,13:30:00
43.027000427246094,43.1888313293457,43.00400161743164,43.02399826049805,43.02399826049805,2573671,NVDA,Nvidia,2023-06-22,13:30:00
278.80999755859375,281.8299865722656,278.5299987792969,281.3399963378906,281.3399963378906,1662855,META,Meta,2023-06-22,13:30:00
262.239990234375,264.1499938964844,261.9100036621094,263.1449890136719,263.1449890136719,15105297,TSLA,Tesla,2023-06-22,13:30:00
186.4250030517578,186.72999572753906,186.2100067138672,186.4149932861328,186.4149932861328,4345608,AAPL,Apple,2023-06-22,14:30:00
338.19000244140625,339.0400085449219,337.82000732421875,338.6199951171875,338.6199951171875,2857486,MSFT,Microsoft,2023-06-22,14:30:00
122.29000091552734,122.62999725341797,122.15499877929688,122.44999694824219,122.44999694824219,3043584,GOOGL,Google,2023-06-22,14:30:00
128.868896484375,129.74000549316406,128.5399932861328,129.5117950439453,129.5117950439453,9430186,AMZN,Amazon,2023-06-22,14:30:00
43.02199935913086,43.11328887939453,42.694007873535156,42.72386932373047,42.72386932373047,5000799,NVDA,Nvidia,2023-06-22,14:30:00
281.32000732421875,283.05999755859375,281.239990234375,282.6499938964844,282.6499938964844,2022476,META,Meta,2023-06-22,14:30:00
263.1600036621094,264.2799987792969,262.2900085449219,262.9898986816406,262.9898986816406,14889517,TSLA,Tesla,2023-06-22,14:30:00
186.4199981689453,187.0449981689453,186.283203125,186.97000122070312,186.97000122070312,6367886,AAPL,Apple,2023-06-22,15:30:00
338.6099853515625,340.1199951171875,338.3800048828125,339.69000244140625,339.69000244140625,2758929,MSFT,Microsoft,2023-06-22,15:30:00
122.44999694824219,123.23999786376953,122.375,123.16000366210938,123.16000366210938,3192552,GOOGL,Google,2023-06-22,15:30:00
129.51119995117188,130.3300018310547,129.36000061035156,130.1199951171875,130.1199951171875,9543160,AMZN,Amazon,2023-06-22,15:30:00
42.72600173950195,43.04899978637695,42.65277862548828,43.01499938964844,43.01499938964844,3767736,NVDA,Nvidia,2023-06-22,15:30:00
282.6300048828125,285.260009765625,282.29998779296875,284.8800048828125,284.8800048828125,2460370,META,Meta,2023-06-22,15:30:00
262.9898986816406,265.0,262.3999938964844,264.5899963378906,264.5899963378906,10809534,TSLA,Tesla,2023-06-22,15:30:00
185.5500030517578,186.17999267578125,185.00999450683594,185.8300018310547,185.8300018310547,11222649,AAPL,Apple,2023-06-23,09:30:00
334.3599853515625,336.4100036621094,333.45001220703125,335.8299865722656,335.8299865722656,4547709,MSFT,Microsoft,2023-06-23,09:30:00
121.37999725341797,122.42500305175781,121.05999755859375,121.83000183105469,121.83000183105469,4813301,GOOGL,Google,2023-06-23,09:30:00
129.11000061035156,130.83999633789062,128.27999877929688,129.5800018310547,129.5800018310547,24015877,AMZN,Amazon,2023-06-23,09:30:00
42.4640007019043,42.775001525878906,42.01499938964844,42.295997619628906,42.295997619628906,10608512,NVDA,Nvidia,2023-06-23,09:30:00
281.510009765625,282.8949890136719,278.95001220703125,281.3699951171875,281.3699951171875,4627577,META,Meta,2023-06-23,09:30:00
259.2900085449219,262.0199890136719,252.8000030517578,254.74000549316406,254.74000549316406,49167611,TSLA,Tesla,2023-06-23,09:30:00
185.82000732421875,186.38999938964844,185.66000366210938,186.0800018310547,186.0800018310547,5322110,AAPL,Apple,2023-06-23,10:30:00
335.8399963378906,337.05999755859375,335.17999267578125,335.3699951171875,335.3699951171875,2700565,MSFT,Microsoft,2023-06-23,10:30:00
121.80999755859375,122.01000213623047,121.37000274658203,121.38999938964844,121.38999938964844,2558132,GOOGL,Google,2023-06-23,10:30:00
129.57049560546875,130.3699951171875,129.25999450683594,129.389892578125,129.389892578125,8914001,AMZN,Amazon,2023-06-23,10:30:00
42.301998138427734,42.54999923706055,42.17499923706055,42.20499801635742,42.20499801635742,4992822,NVDA,Nvidia,2023-06-23,10:30:00
281.3599853515625,283.4684143066406,281.32000732421875,282.7149963378906,282.7149963378906,2889706,META,Meta,2023-06-23,10:30:00
254.72000122070312,258.1099853515625,254.5500030517578,256.7799987792969,256.7799987792969,26846431,TSLA,Tesla,2023-06-23,10:30:00
186.08619689941406,187.10000610351562,185.94000244140625,186.94000244140625,186.94000244140625,4878533,AAPL,Apple,2023-06-23,11:30:00
335.3891906738281,336.8299865722656,335.023193359375,336.54998779296875,336.54998779296875,1477476,MSFT,Microsoft,2023-06-23,11:30:00
121.3949966430664,122.42500305175781,121.30000305175781,122.4000015258789,122.4000015258789,2490551,GOOGL,Google,2023-06-23,11:30:00
129.3800048828125,130.5800018310547,129.17999267578125,130.47999572753906,130.47999572753906,6320810,AMZN,Amazon,2023-06-23,11:30:00
42.214839935302734,42.625,42.132102966308594,42.60599899291992,42.60599899291992,3910814,NVDA,Nvidia,2023-06-23,11:30:00
282.7200927734375,286.80999755859375,282.4200134277344,286.1300048828125,286.1300048828125,3093240,META,Meta,2023-06-23,11:30:00
256.79998779296875,260.80999755859375,255.7100067138672,260.69500732421875,260.69500732421875,20949682,TSLA,Tesla,2023-06-23,11:30:00
186.94000244140625,187.47000122070312,186.80999755859375,187.33700561523438,187.33700561523438,4696023,AAPL,Apple,2023-06-23,12:30:00
336.6099853515625,337.9599914550781,336.260009765625,337.6600036621094,337.6600036621094,1528862,MSFT,Microsoft,2023-06-23,12:30:00
122.4000015258789,122.78790283203125,122.20500183105469,122.48999786376953,122.48999786376953,2160548,GOOGL,Google,2023-06-23,12:30:00
130.49000549316406,130.78990173339844,130.02999877929688,130.55999755859375,130.55999755859375,6114526,AMZN,Amazon,2023-06-23,12:30:00
42.61000061035156,42.808998107910156,42.520912170410156,42.79253005981445,42.79253005981445,3223354,NVDA,Nvidia,2023-06-23,12:30:00
286.1400146484375,289.1499938964844,285.9617919921875,288.3999938964844,288.3999938964844,3419618,META,Meta,2023-06-23,12:30:00
260.75,262.45001220703125,260.1000061035156,262.1099853515625,262.1099853515625,16322022,TSLA,Tesla,2023-06-23,12:30:00
187.3300018310547,187.55999755859375,187.10499572753906,187.24000549316406,187.24000549316406,3569247,AAPL,Apple,2023-06-23,13:30:00
337.64471435546875,337.7699890136719,336.4100036621094,336.7749938964844,336.7749938964844,1412036,MSFT,Microsoft,2023-06-23,13:30:00
122.48999786376953,122.72730255126953,122.41000366210938,122.62000274658203,122.62000274658203,1208949,GOOGL,Google,2023-06-23,13:30:00
130.55999755859375,130.8000030517578,129.9600067138672,130.05459594726562,130.05459594726562,4471869,AMZN,Amazon,2023-06-23,13:30:00
42.789329528808594,42.803157806396484,42.487998962402344,42.560997009277344,42.560997009277344,2889016,NVDA,Nvidia,2023-06-23,13:30:00
288.4093933105469,288.9898986816406,286.5350036621094,286.75,286.75,2877028,META,Meta,2023-06-23,13:30:00
262.1091003417969,262.42999267578125,258.760009765625,259.05999755859375,259.05999755859375,17867424,TSLA,Tesla,2023-06-23,13:30:00
187.22999572753906,187.27000427246094,186.3800048828125,186.81500244140625,186.81500244140625,5161426,AAPL,Apple,2023-06-23,14:30:00
336.760009765625,336.79998779296875,335.0199890136719,335.65008544921875,335.65008544921875,1759203,MSFT,Microsoft,2023-06-23,14:30:00
122.62000274658203,122.66000366210938,122.01499938964844,122.48999786376953,122.48999786376953,1842320,GOOGL,Google,2023-06-23,14:30:00
130.05499267578125,130.07159423828125,129.1199951171875,129.60499572753906,129.60499572753906,5244960,AMZN,Amazon,2023-06-23,14:30:00
42.5620002746582,42.64064025878906,42.25,42.36000061035156,42.36000061035156,4033274,NVDA,Nvidia,2023-06-23,14:30:00
286.75,287.0799865722656,285.2200927734375,285.6600036621094,285.6600036621094,2610811,META,Meta,2023-06-23,14:30:00
259.0299987792969,259.0400085449219,255.11000061035156,255.44000244140625,255.44000244140625,22320237,TSLA,Tesla,2023-06-23,14:30:00
186.8300018310547,187.25,186.50999450683594,186.69000244140625,186.69000244140625,6097018,AAPL,Apple,2023-06-23,15:30:00
335.6700134277344,336.3273010253906,334.67999267578125,335.04998779296875,335.04998779296875,3115217,MSFT,Microsoft,2023-06-23,15:30:00
122.48999786376953,122.69999694824219,121.9000015258789,122.37000274658203,122.37000274658203,3976480,GOOGL,Google,2023-06-23,15:30:00
129.6199951171875,129.64979553222656,128.6699981689453,129.3300018310547,129.3300018310547,5943660,AMZN,Amazon,2023-06-23,15:30:00
42.36115264892578,42.42298889160156,42.19499969482422,42.20800018310547,42.20800018310547,3316040,NVDA,Nvidia,2023-06-23,15:30:00
285.6549987792969,289.6700134277344,285.5353088378906,288.67999267578125,288.67999267578125,4254439,META,Meta,2023-06-23,15:30:00
255.4499969482422,257.9200134277344,254.67999267578125,256.54998779296875,256.54998779296875,13786912,TSLA,Tesla,2023-06-23,15:30:00
186.8300018310547,188.0500030517578,186.33999633789062,187.7498016357422,187.7498016357422,9851788,AAPL,Apple,2023-06-26,09:30:00
333.7200012207031,336.1099853515625,332.510986328125,335.19000244140625,335.19000244140625,3463930,MSFT,Microsoft,2023-06-26,09:30:00
120.76000213623047,122.0,120.44730377197266,121.16500091552734,121.16500091552734,6140347,GOOGL,Google,2023-06-26,09:30:00
129.3300018310547,131.49000549316406,129.13999938964844,130.9199981689453,130.9199981689453,14045110,AMZN,Amazon,2023-06-26,09:30:00
42.46099853515625,42.763999938964844,42.28200149536133,42.66699981689453,42.66699981689453,7993948,NVDA,Nvidia,2023-06-26,09:30:00
288.70001220703125,289.7900085449219,287.3800048828125,288.0199890136719,288.0199890136719,4957933,META,Meta,2023-06-26,09:30:00
251.6999969482422,258.3699951171875,250.0,254.72000122070312,254.72000122070312,41727003,TSLA,Tesla,2023-06-26,09:30:00
187.75,187.83999633789062,186.41000366210938,186.52999877929688,186.52999877929688,6070361,AAPL,Apple,2023-06-26,10:30:00
335.19000244140625,335.2799987792969,330.8500061035156,331.70001220703125,331.70001220703125,2877707,MSFT,Microsoft,2023-06-26,10:30:00
121.16000366210938,121.19000244140625,120.04499816894531,120.41999816894531,120.41999816894531,3953250,GOOGL,Google,2023-06-26,10:30:00
130.91000366210938,130.92999267578125,129.6999969482422,129.77999877929688,129.77999877929688,7273466,AMZN,Amazon,2023-06-26,10:30:00
42.666500091552734,42.68000030517578,41.22496795654297,41.386497497558594,41.386497497558594,10840908,NVDA,Nvidia,2023-06-26,10:30:00
288.0450134277344,288.1300048828125,281.45001220703125,283.989990234375,283.989990234375,4279593,META,Meta,2023-06-26,10:30:00
254.72999572753906,255.10000610351562,248.52999877929688,249.32000732421875,249.32000732421875,30950945,TSLA,Tesla,2023-06-26,10:30:00
186.52999877929688,187.0500030517578,185.97000122070312,186.25,186.25,5254170,AAPL,Apple,2023-06-26,11:30:00
331.67999267578125,332.3299865722656,329.70001220703125,330.6401062011719,330.6401062011719,2519525,MSFT,Microsoft,2023-06-26,11:30:00
120.41500091552734,120.58039855957031,119.05000305175781,119.05269622802734,119.05269622802734,4266916,GOOGL,Google,2023-06-26,11:30:00
129.77999877929688,130.11000061035156,127.80999755859375,127.86009979248047,127.86009979248047,7700281,AMZN,Amazon,2023-06-26,11:30:00
41.38850021362305,41.499000549316406,40.215999603271484,40.279998779296875,40.279998779296875,10726777,NVDA,Nvidia,2023-06-26,11:30:00
283.9800109863281,284.67999267578125,278.739990234375,278.7900085449219,278.7900085449219,3203894,META,Meta,2023-06-26,11:30:00
249.3000030517578,251.19000244140625,242.64999389648438,243.83999633789062,243.83999633789062,28917560,TSLA,Tesla,2023-06-26,11:30:00
186.24000549316406,186.3800048828125,185.61000061035156,185.98500061035156,185.98500061035156,4231923,AAPL,Apple,2023-06-26,12:30:00
330.6600036621094,330.7099914550781,329.4150085449219,330.2200012207031,330.2200012207031,1976852,MSFT,Microsoft,2023-06-26,12:30:00
119.05470275878906,119.1500015258789,118.26499938964844,118.81500244140625,118.81500244140625,3948475,GOOGL,Google,2023-06-26,12:30:00
127.87000274658203,128.1898956298828,127.0999984741211,127.69999694824219,127.69999694824219,6698261,AMZN,Amazon,2023-06-26,12:30:00
40.28099822998047,40.670997619628906,40.099998474121094,40.63064956665039,40.63064956665039,9458324,NVDA,Nvidia,2023-06-26,12:30:00
278.7799987792969,279.5199890136719,277.6000061035156,279.1449890136719,279.1449890136719,3001841,META,Meta,2023-06-26,12:30:00
243.82000732421875,246.6300048828125,243.1300048828125,246.34280395507812,246.34280395507812,21650096,TSLA,Tesla,2023-06-26,12:30:00
186.0,186.1699981689453,185.7200927734375,185.99000549316406,185.99000549316406,3433029,AAPL,Apple,2023-06-26,13:30:00
330.22100830078125,330.364990234375,329.5199890136719,329.9599914550781,329.9599914550781,1607989,MSFT,Microsoft,2023-06-26,13:30:00
118.83000183105469,118.94999694824219,118.36000061035156,118.59020233154297,118.59020233154297,2780653,GOOGL,Google,2023-06-26,13:30:00
127.72000122070312,128.5,127.6729965209961,128.4123992919922,128.4123992919922,4407730,AMZN,Amazon,2023-06-26,13:30:00
40.62999725341797,40.79800033569336,40.45100021362305,40.73200225830078,40.73200225830078,5355823,NVDA,Nvidia,2023-06-26,13:30:00
279.1499938964844,280.6199035644531,279.0000915527344,279.3800048828125,279.3800048828125,1975117,META,Meta,2023-06-26,13:30:00
246.360107421875,246.5198974609375,243.85000610351562,245.58999633789062,245.58999633789062,15799677,TSLA,Tesla,2023-06-26,13:30:00
185.97999572753906,186.41000366210938,185.92999267578125,186.0749969482422,186.0749969482422,4404264,AAPL,Apple,2023-06-26,14:30:00
329.9599914550781,331.0,329.6099853515625,329.7301025390625,329.7301025390625,1708054,MSFT,Microsoft,2023-06-26,14:30:00
118.58000183105469,119.21499633789062,118.55500030517578,118.875,118.875,2575081,GOOGL,Google,2023-06-26,14:30:00
128.41000366210938,128.66000366210938,127.58000183105469,127.86000061035156,127.86000061035156,4185690,AMZN,Amazon,2023-06-26,14:30:00
40.73099899291992,41.13999938964844,40.7130012512207,40.89899826049805,40.89899826049805,6634829,NVDA,Nvidia,2023-06-26,14:30:00
279.3800048828125,280.739990234375,279.3800048828125,279.6300048828125,279.6300048828125,1653977,META,Meta,2023-06-26,14:30:00
245.52000427246094,247.1999969482422,244.39999389648438,244.67999267578125,244.67999267578125,18082713,TSLA,Tesla,2023-06-26,14:30:00
186.07000732421875,186.1800994873047,185.22999572753906,185.3000030517578,185.3000030517578,6606964,AAPL,Apple,2023-06-26,15:30:00
329.739990234375,330.0199890136719,328.489990234375,328.6499938964844,328.6499938964844,2989091,MSFT,Microsoft,2023-06-26,15:30:00
118.875,118.93000030517578,118.30000305175781,118.37000274658203,118.37000274658203,3870457,GOOGL,Google,2023-06-26,15:30:00
127.86000061035156,128.17999267578125,127.29000091552734,127.37000274658203,127.37000274658203,5264439,AMZN,Amazon,2023-06-26,15:30:00
40.89899826049805,41.040000915527344,40.60199737548828,40.63399887084961,40.63399887084961,4892087,NVDA,Nvidia,2023-06-26,15:30:00
279.6199951171875,280.4800109863281,278.3599853515625,278.45001220703125,278.45001220703125,2434123,META,Meta,2023-06-26,15:30:00
244.7100067138672,244.9499969482422,240.6999969482422,241.02000427246094,241.02000427246094,16072466,TSLA,Tesla,2023-06-26,15:30:00
185.88999938964844,187.04420471191406,185.6699981689453,186.85000610351562,186.85000610351562,10462350,AAPL,Apple,2023-06-27,09:30:00
331.8599853515625,334.1144104003906,331.1199951171875,332.0,332.0,4718321,MSFT,Microsoft,2023-06-27,09:30:00
117.02999877929688,117.49500274658203,116.0999984741211,117.22000122070312,117.22000122070312,11287192,GOOGL,Google,2023-06-27,09:30:00
128.6300048828125,128.94000244140625,127.55999755859375,128.0399932861328,128.0399932861328,11452544,AMZN,Amazon,2023-06-27,09:30:00
41.006500244140625,41.29899978637695,40.573001861572266,40.65113067626953,40.65113067626953,11249605,NVDA,Nvidia,2023-06-27,09:30:00
282.010009765625,285.239990234375,280.6549987792969,283.522705078125,283.522705078125,6667628,META,Meta,2023-06-27,09:30:00
243.24000549316406,247.10000610351562,240.85000610351562,245.06520080566406,245.06520080566406,49230945,TSLA,Tesla,2023-06-27,09:30:00
186.83999633789062,186.9600067138672,186.0500030517578,186.9499969482422,186.9499969482422,5300640,AAPL,Apple,2023-06-27,10:30:00
331.989990234375,332.1072998046875,329.29998779296875,331.8734130859375,331.8734130859375,2911379,MSFT,Microsoft,2023-06-27,10:30:00
117.20999908447266,117.93499755859375,116.86000061035156,117.91999816894531,117.91999816894531,4264960,GOOGL,Google,2023-06-27,10:30:00
128.02999877929688,128.6699981689453,127.55000305175781,128.6699981689453,128.6699981689453,5382365,AMZN,Amazon,2023-06-27,10:30:00
40.64500045776367,41.04999923706055,40.448001861572266,41.04899978637695,41.04899978637695,6999043,NVDA,Nvidia,2023-06-27,10:30:00
283.50079345703125,285.2799987792969,283.0,285.2449951171875,285.2449951171875,3725046,META,Meta,2023-06-27,10:30:00
245.08999633789062,246.3000030517578,241.8000030517578,244.95159912109375,244.95159912109375,24743514,TSLA,Tesla,2023-06-27,10:30:00
186.9600067138672,187.5,186.7899932861328,187.47999572753906,187.47999572753906,5104192,AAPL,Apple,2023-06-27,11:30:00
331.9200134277344,332.8399963378906,331.2699890136719,331.9700012207031,331.9700012207031,1904459,MSFT,Microsoft,2023-06-27,11:30:00
